iter	Logloss
0	0.6719346383
1	0.6516731058
2	0.6286243733
3	0.6090273597
4	0.5884256164
5	0.5718565561
6	0.5537837016
7	0.5365890296
8	0.5153824389
9	0.4995322364
10	0.4863654601
11	0.4784815683
12	0.4626136631
13	0.4491806229
14	0.4385145253
15	0.4278029161
16	0.4218483811
17	0.4122691157
18	0.4048264506
19	0.3939398303
20	0.3863376047
21	0.3801297971
22	0.3746593543
23	0.3616184019
24	0.3550486525
25	0.3493297818
26	0.3443378417
27	0.3403790988
28	0.3309585963
29	0.3252620095
30	0.3181036129
31	0.3146370769
32	0.3090424677
33	0.3033950925
34	0.2969461796
35	0.2934178594
36	0.2893000444
37	0.2864912476
38	0.2814740119
39	0.2792493448
40	0.2742088832
41	0.2722510832
42	0.2689689324
43	0.2647221636
44	0.2605136324
45	0.2572468814
46	0.254332499
47	0.2517658058
48	0.2484336688
49	0.2452389263
50	0.2400969795
51	0.2382759219
52	0.2352217595
53	0.2323913813
54	0.2281173201
55	0.2249586281
56	0.221447692
57	0.2194930996
58	0.2172619632
59	0.2138115832
60	0.2114663936
61	0.207779089
62	0.2064103064
63	0.2038745914
64	0.2018523245
65	0.1981230026
66	0.1939393191
67	0.1908616991
68	0.1890491792
69	0.1879400645
70	0.1854277168
71	0.1839293003
72	0.1816273854
73	0.1799990268
74	0.1783408665
75	0.1769086423
76	0.1740271653
77	0.173179585
78	0.1722382188
79	0.1700833474
80	0.1681435477
81	0.1653465788
82	0.1623209556
83	0.1602203102
84	0.1585441589
85	0.158261877
86	0.1564395195
87	0.1543888353
88	0.151125317
89	0.1488912565
90	0.1478797084
91	0.1461146809
92	0.1435585283
93	0.142131378
94	0.1396279108
95	0.1365879893
96	0.1359077198
97	0.1351496299
98	0.1337379155
99	0.1314233519
100	0.1298843367
101	0.128469772
102	0.127242778
103	0.1259376463
104	0.1244707851
105	0.1229822426
106	0.1211740136
107	0.1201108734
108	0.1183970917
109	0.1171437303
110	0.115613246
111	0.1140932759
112	0.1125780441
113	0.1114476703
114	0.1105078249
115	0.1092127147
116	0.1084472293
117	0.1075208499
118	0.1061821217
119	0.1046880762
120	0.1032448814
121	0.1027072072
122	0.100945001
123	0.0997333958
124	0.0993712885
125	0.09911774056
126	0.09902246623
127	0.09748455967
128	0.09625088147
129	0.0957293993
130	0.09465827261
131	0.09369154998
132	0.09274296363
133	0.09195470129
134	0.0903269728
135	0.08906486886
136	0.08830210652
137	0.08759375073
138	0.08672726836
139	0.08583686919
140	0.08571944407
141	0.08490479617
142	0.08372041214
143	0.08305148681
144	0.08286010651
145	0.08162392946
146	0.08089880149
147	0.07982364098
148	0.07927634546
149	0.07805426178
150	0.07708656845
151	0.07662932873
152	0.07577700899
153	0.07469764778
154	0.07403294302
155	0.07345373176
156	0.07277240072
157	0.07170299689
158	0.07061458485
159	0.069958898
160	0.06901777074
161	0.06824859892
162	0.06720914216
163	0.06645726249
164	0.06538267136
165	0.0650165274
166	0.06456963562
167	0.06364696139
168	0.06297252348
169	0.06290300233
170	0.06223364047
171	0.06153799125
172	0.06085919312
173	0.06039372058
174	0.06002877894
175	0.05936808132
176	0.05850835187
177	0.05797298295
178	0.05772653648
179	0.05703167348
180	0.05626870337
181	0.05604793912
182	0.05547620796
183	0.05482335885
184	0.05414946647
185	0.05330802259
186	0.05281883876
187	0.0523246118
188	0.05162849767
189	0.0513617209
190	0.05082852954
191	0.05027953216
192	0.04972137837
193	0.0491237822
194	0.04871982052
195	0.04809848468
196	0.04720583416
197	0.04660949934
198	0.04603817122
199	0.04568723838
200	0.04534375668
201	0.04495026611
202	0.04431123734
203	0.04407391208
204	0.04376098656
205	0.04343018418
206	0.04316520691
207	0.04287622656
208	0.04250409149
209	0.04225450924
210	0.04194704578
211	0.04164661453
212	0.04096952506
213	0.04054542496
214	0.04022070453
215	0.03977546465
216	0.03950042952
217	0.03910600798
218	0.0388954015
219	0.03855149065
220	0.03799304394
221	0.03744958355
222	0.0371874253
223	0.03692581313
224	0.03669908501
225	0.03621346269
226	0.03597844328
227	0.03563810303
228	0.03509799299
229	0.03483842441
230	0.0345693452
231	0.03431954724
232	0.03398839292
233	0.03367010752
234	0.03339242595
235	0.03305493877
236	0.03279795987
237	0.03270359493
238	0.03238959994
239	0.03217251868
240	0.0320891596
241	0.03192474615
242	0.03174563362
243	0.03159919126
244	0.03135591462
245	0.0309825761
246	0.03064863909
247	0.03041607993
248	0.0302456061
249	0.02996774174
250	0.02977459544
251	0.02958504586
252	0.02935376281
253	0.02917054948
254	0.02892315728
255	0.02876037416
256	0.02852146853
257	0.02836866038
258	0.02812749772
259	0.02798949423
260	0.02780251503
261	0.02764349438
262	0.02749410584
263	0.02731812341
264	0.02710187549
