iter	Logloss
0	0.6568419717
1	0.6185291464
2	0.5873231888
3	0.5569140694
4	0.5298529972
5	0.5057547309
6	0.4798203815
7	0.4590218284
8	0.4372114268
9	0.4193748127
10	0.4004403028
11	0.3824996948
12	0.3656942194
13	0.3507128412
14	0.3382859447
15	0.3254669363
16	0.3110092553
17	0.2994782925
18	0.2893388055
19	0.2790159312
20	0.2697616924
21	0.2623366659
22	0.2544729059
23	0.2457581217
24	0.2386437113
25	0.2302238291
26	0.2238499685
27	0.2168273492
28	0.2109249722
29	0.2033075419
30	0.1996588707
31	0.1930928014
32	0.1873719475
33	0.1824226163
34	0.1773001064
35	0.1724325527
36	0.1673568812
37	0.1653396867
38	0.1613770073
39	0.1575662006
40	0.153843858
41	0.1517082019
42	0.1476688927
43	0.143989964
44	0.140655821
45	0.1372364001
46	0.1339518807
47	0.1308921901
48	0.1283440156
49	0.1259005503
50	0.1225299293
51	0.1186055595
52	0.1158568859
53	0.1135659218
54	0.1111428087
55	0.1088815602
56	0.1065812978
57	0.1041794365
58	0.1021611257
59	0.1002357223
60	0.09825665301
61	0.09615169872
62	0.09419233149
63	0.09204847162
64	0.09043251384
65	0.08869878812
66	0.08715109392
67	0.08565536412
68	0.08388886668
69	0.08244626089
70	0.08116094633
71	0.07994522832
72	0.07838727127
73	0.07729280537
74	0.07615330003
75	0.07456530766
76	0.07356102358
77	0.07225893844
78	0.07104442336
79	0.0700446584
80	0.06887687336
81	0.06792919202
82	0.06693436883
83	0.06608629227
84	0.06526117975
85	0.06428656253
86	0.06322831999
87	0.06237102639
88	0.06140214747
89	0.06059271097
90	0.05965667421
91	0.05879792842
92	0.05812870372
93	0.05724643577
94	0.05648196285
95	0.05582312562
96	0.05505341291
97	0.0542941256
98	0.05362643437
99	0.05290397731
100	0.05222314054
101	0.05156914212
102	0.05096257817
103	0.05036094514
104	0.04977758364
105	0.04897228154
106	0.04834611849
107	0.04775310105
108	0.04700182785
109	0.04625978795
110	0.04574440284
111	0.04503272609
112	0.04454611919
113	0.04399166866
114	0.0434721329
115	0.04301962798
116	0.04250369018
117	0.0420459834
118	0.04164963419
119	0.04120912877
120	0.04077375748
121	0.04010104862
122	0.03965886885
123	0.03918233243
124	0.0387586572
125	0.03827206926
126	0.0378547365
127	0.03748453747
128	0.03695531325
129	0.03643045642
130	0.03605360605
131	0.03568392179
132	0.03535090793
133	0.03493682905
134	0.03455098109
135	0.03422587839
136	0.03390977599
137	0.03359056061
138	0.03307226571
139	0.0326454233
140	0.03231715343
141	0.03201893785
142	0.03173574805
143	0.03136269071
144	0.0310975855
145	0.03081638705
146	0.03052142533
147	0.03024741465
148	0.02990820191
