iter	Logloss
609	0.01485849172
610	0.01479204744
611	0.0147432213
612	0.01466536025
613	0.01463233928
614	0.01457185422
615	0.0145370091
616	0.01447846492
617	0.01441524426
618	0.01436381042
619	0.01430614789
620	0.0142477639
621	0.01420134678
622	0.0141646713
623	0.01410391058
624	0.01404791325
625	0.01398252944
626	0.01393934588
627	0.01389054209
628	0.01383156329
629	0.01377736156
630	0.01372320081
631	0.01368351653
632	0.01363062486
633	0.01357819885
634	0.01352106531
635	0.01346923163
636	0.01342402647
637	0.01338227342
638	0.013330888
639	0.01328773052
640	0.01323353127
641	0.0131803453
642	0.01313136891
643	0.01308321704
644	0.01303832978
645	0.01299073175
646	0.01293939104
647	0.01288859298
648	0.01283829659
649	0.01278869063
650	0.01273937772
651	0.01269047211
652	0.01264208928
653	0.0125944217
654	0.0125551944
655	0.01250811418
656	0.01246149093
657	0.01242602989
658	0.01237945507
659	0.01232806593
660	0.01228319108
661	0.01223795613
662	0.01219314585
663	0.01214944323
664	0.01210599641
665	0.01206327478
666	0.01202842966
667	0.01198623329
668	0.01194423934
669	0.01190252478
670	0.01186150064
671	0.01181856419
672	0.01179344704
673	0.01175260544
674	0.01171274359
675	0.01167272031
676	0.01164288446
677	0.01161072279
678	0.01157066599
679	0.0115317603
680	0.01149265468
681	0.0114507551
682	0.01141150917
683	0.01137945304
684	0.01133498798
685	0.01130378495
686	0.01126685863
687	0.0112305209
688	0.01119425024
689	0.01116168002
690	0.01113165542
691	0.01109649489
692	0.01105445127
693	0.01101966202
694	0.0109851025
695	0.01095052063
696	0.01091677696
697	0.01086494078
698	0.01083164041
699	0.01079851886
700	0.01076522097
701	0.01073205968
702	0.01069951182
703	0.01066672057
704	0.01064542929
705	0.01061268399
706	0.01058101157
707	0.01055599997
708	0.01052846014
709	0.01050109292
710	0.01047011713
711	0.01044583072
712	0.01041477422
713	0.01038449444
714	0.01035409917
715	0.01032606078
716	0.01029702028
717	0.01026894028
718	0.01023172277
719	0.01020989443
720	0.01018055839
721	0.01014548292
722	0.01011923452
723	0.01008377845
724	0.01004700176
725	0.01001862312
726	0.009989300743
727	0.009961919859
728	0.00993355612
729	0.009905181825
730	0.009870875627
731	0.009843885899
732	0.009817108512
733	0.009795927753
734	0.009770659109
735	0.009744266669
736	0.009719789028
737	0.009694391862
738	0.009661527351
739	0.009635137394
740	0.009609315544
741	0.009584191566
742	0.009559032197
743	0.009533174336
744	0.009509295225
745	0.009478205194
746	0.009445453063
747	0.009421673914
748	0.009397453939
749	0.00936311918
750	0.009339300916
751	0.0093077713
752	0.009284713616
753	0.009261473392
754	0.009238082295
755	0.009214350954
756	0.009192086756
757	0.00916954192
758	0.009145808717
759	0.009123203655
760	0.009100619704
761	0.009078605101
762	0.009060659756
763	0.009038454543
764	0.009016600748
765	0.008994753162
766	0.008966244136
767	0.00894450893
768	0.008927177638
769	0.008898872261
770	0.008876912296
771	0.008855894208
772	0.008834856252
773	0.008817454179
774	0.008789952223
775	0.008768698821
776	0.008747686942
777	0.008727775266
778	0.008700389415
779	0.008673685292
780	0.008645855511
781	0.008618745953
782	0.008599376927
783	0.008572086692
784	0.008545915286
785	0.00852560997
786	0.00850537171
787	0.008479925493
788	0.008449255178
789	0.008424021925
790	0.008401298275
791	0.008376018455
792	0.008356363202
793	0.008331779391
794	0.008312175671
795	0.008292840173
796	0.008274417371
797	0.00825015145
798	0.008230688671
799	0.0082125552
800	0.00819446519
801	0.008175647507
802	0.008151723072
803	0.00813373737
804	0.008115318914
805	0.008093765626
806	0.008069559932
807	0.008044408013
808	0.008020916954
809	0.008004169911
810	0.007986213391
811	0.00796850274
812	0.00795075049
813	0.007933064674
814	0.007910391937
815	0.007886936267
816	0.007864636059
817	0.007847358783
818	0.007824926948
819	0.007808531324
820	0.007786668216
821	0.007763315613
822	0.007740676403
823	0.007717868934
824	0.007700925072
825	0.007679674774
826	0.007658146322
827	0.007637136926
828	0.007616198311
829	0.007600345959
830	0.007579490542
831	0.007556709771
832	0.00754078726
833	0.007524643093
834	0.007504597927
835	0.007484096413
836	0.007468924547
837	0.007453526681
838	0.007437574367
839	0.007422135522
840	0.00740717041
841	0.007391479487
842	0.007375866175
843	0.007360169043
844	0.00734510459
845	0.007329474514
846	0.007310365637
847	0.007295258964
848	0.007275890559
849	0.007260878881
850	0.007245967786
851	0.007231039306
852	0.007209787145
853	0.007196065038
854	0.00718105336
855	0.007166788603
856	0.007152333856
857	0.007137681047
858	0.007123482724
859	0.007104922086
860	0.007090590894
861	0.007070911427
862	0.007056816171
863	0.007043103377
864	0.007029122363
865	0.007011252145
866	0.006997711957
867	0.006983686239
868	0.006970155363
869	0.006956391037
870	0.006938849886
871	0.006921308736
872	0.006908244764
873	0.006894713889
874	0.006880953287
875	0.006868222107
876	0.006854501863
877	0.006837860992
878	0.006821380307
879	0.006807861229
880	0.006794938197
881	0.006782121335
882	0.006769163534
883	0.006756399448
884	0.006743629773
885	0.006730770071
886	0.006718263651
887	0.006705430647
888	0.006692537417
889	0.006680058936
890	0.006667882825
891	0.006654794638
892	0.006642665714
893	0.006624388198
894	0.006612695754
895	0.006600342691
896	0.006588193278
897	0.006575782473
898	0.006559822708
899	0.006547881911
900	0.006536176428
901	0.006523892904
902	0.006511747837
903	0.006499976541
904	0.006485715508
905	0.006474025548
906	0.006460337589
907	0.006448742002
908	0.006437249482
909	0.006424962853
910	0.006412053481
911	0.006398291638
912	0.006386682391
913	0.006375317772
914	0.006361952672
915	0.006350889181
916	0.006339293594
917	0.006326418991
918	0.006314648936
919	0.006301550816
920	0.006290229658
921	0.006278601786
922	0.00626852115
923	0.006255419304
924	0.006240261098
925	0.006228884061
926	0.006215920051
927	0.006203583131
928	0.006188882515
929	0.006176698953
930	0.0061659161
931	0.00615450864
932	0.006142377233
933	0.006128265212
934	0.006116685147
935	0.006104845554
936	0.006091148903
937	0.006079019358
938	0.006065584719
939	0.006051457177
940	0.006039997563
941	0.006028206398
942	0.006017703563
943	0.00600408949
944	0.005991255865
945	0.005979975065
946	0.005966983736
947	0.005955788617
948	0.005941948543
949	0.005932136749
950	0.005919255937
951	0.005908810844
952	0.005897547429
953	0.005887561788
954	0.005874776592
955	0.005864965419
956	0.005853876472
957	0.00584403115
958	0.005833225946
959	0.005822423846
960	0.005810343971
961	0.005798560878
962	0.005787183841
963	0.005777945121
964	0.005767336736
965	0.005756844456
966	0.00574552392
967	0.005733751381
968	0.005724404007
969	0.005712912108
970	0.005702525377
971	0.005692817271
972	0.005682566514
973	0.005671470116
974	0.005661591887
975	0.005652015408
976	0.005640781795
977	0.005629360055
978	0.005620087186
979	0.005608903244
980	0.005599201967
981	0.005589943379
982	0.005580107992
983	0.005570082615
984	0.005560689916
985	0.005551140755
986	0.005540670827
987	0.005530208349
988	0.005519976839
989	0.00551039353
990	0.005501544103
991	0.005491007119
992	0.005482127269
993	0.005472130453
994	0.005462832749
995	0.005453913162
996	0.005444942042
997	0.005436237901
998	0.005427526931
999	0.005417688439
